chunk_id,text,question,reference_answer
cureus-0016-00000057037_chunk_27.txt,"Wearables have become integral to daily life, providing real-time data-tracking capabilities contributing to health monitoring and physical performance optimization in sports industries [9].…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1150.txt,The duration of PI was defined as the time from the onset of PI to the onset of the first post-ictal active non-respiratorymovement[321].…,,
open-dataseizure_chunk_125.txt,"update AS =0 To detect a ’seizure-like’ movement, the algorithm calculates the DoAnalysis(At) average power for the whole spectrum (Ps) and then the average else if SD = False & AS = 2 then powerofthe3-8HzRegionofInterest(P roi )foreachtimestep.To update AS =1 reduce the FAR, (Ps) is checked against a threshold to ensure that Alert ’Seizure Detected’ thereisasufficientlevelofmovement,thusavoidingspuriousalarms caused by measurement noise when there is minimal movement.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_264.txt,SupportVectorMachines: Thistypeofmethodologymapsinputdataintoahigher-dimen- sional space such that the distances between data points of differing output classes are maximized. The trained mapping is then applied to the unlabeled test data and the1.3.…,,
cureus-0016-00000057037_chunk_224.txt,"Shei RJ, Holder IG, Oumsang AS, Paris BA, Paris HL: Wearable activity trackers-advanced technology or advanced marketing?. Eur J Appl Physiol. 2022, 122:1975-90. 10.1007/s00421-022-04951-1 35. Brinkmann BH, Karoly PJ, Nurse ES, et al.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_915.txt,"The first part of this chapter includes a study centered around the assessment of a con- vulsive seizure detection methodology, employing features from accelerometry (ACC) and electrodermal activity biosignal data and a boosting ensemble machine learning model.…",,
ijerph-18-05780-v3_chunk_37.txt,NumberoftimeseachDLtoolwasusedforautomateddetectionofepilepticseizureby variousstudies.…,,
open-dataseizure_chunk_45.txt,"Section noted that the data used in these studies is not accessible to the IV outlines the Open Seizure Toolkit, highlighting its capacity to wider academic community, limiting the ability to replicate these rapidly develop algorithms compatible with Open Seizure Detector.…",,
fneur-12-690404_chunk_102.txt,"This context reduces the impact of “false seizure, it may be more feasible to estimate the probability alarms,”asnoteveryhighlikelihoodalertwouldbeexpectedto of someone having a seizure and communicate this risk in a resultinaseizure(92).Whenevaluatingforecasts,probabilistic clinically useful manner (12, 92, 103, 104).…",,
1-s2.0-S1525505023004055-main_chunk_148.txt,Epilepsia EEG from nine patients. Epilepsia 2019;60(11):2204–14. https://doi.org/ 2021.https://doi.org/10.1111/epi.17061. 10.1111/epi.16360.…,,
cureus-0016-00000057037_chunk_116.txt,Usability among older adults remains a crucial consideration in the integration of wearable sensors for health monitoring [38].…,,
Dissertation_Boettcher_Sebastian (1)_chunk_1393.txt,"Data from three patients with epilepsy exhibiting different types of FSs were examined,showingthattheymanifestverydifferentlyinboththesensorsignalsandclassifi- cationperformancemeasures.…",,
Epilepsia - 2021 - Tang - Seizure detection using wearable sensors and machine learning  Setting a benchmark_chunk_111.txt,TABLE 3 10- fold cross- validation performance ACC + ACC + BVP + ACC + EDA Seizure type ACC EDA BVP BVP EDA EDA + BVP Focal to bilateral tonic–c lonic .919 .662 .886 .910 .905 .862 .890 Focal tonic .812 .624 .736 .772 .789 .719 .758 Focal subclinical .555 .429 .642 .623 .520 .603 .568 Focal automatisms .541 .699 .811 .761 .772 .807 .780 Focal behavior arrest .765 .532 .693 .713 .730 .593 .737 Focal clonic .564 .588 .830 .762 .593 .758 .668 Generalized epileptic spasms .840 .450 .711 .831 .796 .632 .789 Generalized tonic .662 .565 .779 .746 .698 .661 .704 Generalized tonic– clonic .995 .802 .889 .992 .987 .939 .990 All nine seizure types .720 .549 .744 .752 .695 .672 .705 Note: 10- fold cross-v alidation performance of detection models trained on individual modality data (Columns 1– 3) and multimodality data fusion (Columns 4– 7).…,,
Dissertation_Boettcher_Sebastian (1)_chunk_306.txt,INTRODUCTION ModelCreationandOptimization: The process of creating a detection model with the GBT algorithm includes a parameter optimization step before training the final model withdata.…,,
Epilepsia - 2021 - Tang - Seizure detection using wearable sensors and machine learning  Setting a benchmark_chunk_19.txt,"Based on prior • Automatic epileptic seizure detection using ma- studies, there exists a large clinical gap and urgent medi- chine learning and wearable device data is feasible cal need to detect a broad range of seizures, beyond focal across a broad spectrum of motor and nonmotor to bilateral tonic–c lonic seizures (FBTCSs) and generalized tonic– clonic seizures (GTCSs), with wearable devices.3,8– 10 seizures Recent advances in the use and development of non-E EG- based seizure detection devices utilizing a variety of sensors and modalities provided innovative opportunities to fill this gap and to monitor patients continuously in the outpatient with wearable devices for a broad spectrum of epileptic sei- setting.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1838.txt,"“Epilepsyandcognition-Abidirectionalrelationship?”In:Seizure49(July2017),pp.83–89. doi:10.1016/j.seizure.2017.02.017(cit.onp.7). [46] FangzhaoYin,DuanyuNi,CuipingXu,XiaomingYan,KaiMa,etal.…",,
open-dataseizure_chunk_190.txt,"researchers can explore diverse multimodal approaches for seizure [10] J. Lockman et al., Detection of seizure-like movements using a wrist detection.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1604.txt,"Moreover,allthreestudiesevaluatedtheirseizuredetectioninaninter-subjectmanneracross apopulationofpatientswithepilepsy. Summarizing the relevant results from these three works, Cogan et al.…",,
ijerph-18-05780-v3_chunk_104.txt,"B.AlexNet FeiFeiLi,ProfessorofStanfordUniversity,createdadatasetoflabeledimagesofreal- worldobjectsandtermedherprojectasImageNet[56]. ImageNetorganizesacomputer visioncompetitioncalledILSVRCannuallytosolvetheimageclassificationproblems.…",,
cureus-0016-00000057037_chunk_168.txt,"In navigating challenges and charting a course for wearable devices in digital health, emphasis is placed on data quality, interoperability, health equity, and fairness in wearables' application for healthcare monitoring, screening, detection, and prediction [54].…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1010.txt,"Allcalculationsforsignalprocessing,featureextraction,andmodeldevelopmentandeval- uationwereperformedusingMATLAB2020a(MathWorksInc,Natick,MA,USA).…",,
ijerph-18-05780-v3_chunk_163.txt,"[115]exertedthewindowedsignal,z-scorenormalizationstepof preprocessingEEGsignalsandimportedpreprocesseddataintothedenoisingsparseAE (DSpAE)network. Intheirexperiment,theyachievedanoutstandingperformanceof100% accuracy.…",,
Epilepsia - 2021 - Tang - Seizure detection using wearable sensors and machine learning  Setting a benchmark_chunk_97.txt,We calculated the AUC- ROC performance comparison be- tween Algorithm 1 (type-s pecific ML model for individual seizure types) and Algorithm 2 (type- agnostic generalized 3.1 | Algorithm 1: Specific ML model for ML model) for all seizure types (Figure 3).…,,
682772_chunk_217.txt,"[38] R. Khusainov et al., Real-time human ambulation, activity, and physiological monitoring: taxonomy of issues, techniques, ap- plications, challenges and limitations, Sensors, pp. 13(10), pp. 12852–12902,2013.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1718.txt,"Moreover, non-feature-based approaches like deep learning could be a viable path forward, but these typically require vastly more quantities of datathanwouldberecordedinin-hospitalsettings.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1534.txt,"Furthermore, all of these seizures occurred while the patient was sleeping inhishospitalbed,andallhaveacharacteristicprogression.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1085.txt,This confirms that the model was trained properly on both the ACC and EDA features and that both modalities contributed to the model’s classification of seizure occurrence.…,,
Dissertation_Boettcher_Sebastian (1)_chunk_165.txt,"Cardiacmodulationsliketachycar- dia and bradycardia are among the most investigated [40, 41], and others like electro- dermalactivitychangesarealsoprevalent[42,43]. Cognitive: Impaired awareness or other cognitive dysfunctions of the patient.…",,
Epilepsia - 2021 - Tang - Seizure detection using wearable sensors and machine learning  Setting a benchmark_chunk_173.txt,is part of a patent application covering Sarah Salzman for clinical data collection and assistance with technology for seizure forecasting.…,,
Dissertation_Boettcher_Sebastian (1)_chunk_352.txt,"RELATEDWORK S eizuredetectionwithwearableshasbeenaresearchtopicforover10yearsnow,andas wearable technology develops with its increased use in society and popular culture, it is becomingmoreandmorerelevantforepilepsyaswell.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1075.txt,"This false negative was produced by one of the participants recruited at the London site,andtheseizureoccurredduringthenightwhenthepatientwasasleep. Theotherseizure recordedforthisparticipantwassuccessfullydetectedbythemodel.…",,
Epilepsia - 2021 - Tang - Seizure detection using wearable sensors and machine learning  Setting a benchmark_chunk_151.txt,"We expect that this will allow us form certain activities such as playing video games, drawing, to leverage clinical and data modality-r elated features, thus pedaling, and watching TV as feasible in this setting.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_418.txt,"Besides accelerometers, specialized in capturing linear translation, gyroscopy (GYR) sen- sors can measure rotation more accurately.…",,
682772_chunk_82.txt,Epileptic seizures were recorded from 18/49 participantsinwhichTC=Tonic-clonicandOthSz=OtherSeizure ParticipantId #TC #Aura #Atonic/Fall #OthSz RecordedDuration P45 25 22 0 10 02:21:35 P39 11 0 0 33 01:48:20 P53 0 0 16 0 00:41:45 P83 5 0 0 1 00:16:05 P8 3 3 0 0 00:05:00 P421 2 0 0 0 00:04:40 P236 0 2 0 0 00:04:20 P55 0 0 0 2 00:04:15 P470 0 0 2 0 00:02:45 P62 0 0 0 1 00:02:45 P389 1 0 0 0 00:02:30 P157 1 0 0 0 00:02:30 P465 1 0 0 0 00:02:30 P483 1 0 0 0 00:02:15 P80 0 0 1 0 00:02:35 P59 0 0 1 0 00:02:25 P132 0 0 1 0 00:02:20 P138 0 0 1 0 00:02:35 18 50 27 22 47 05:51:00 Newer Garmin devices are equipped with oxygen saturation sen- Fig.4: Graphical plots detailing sensor data recorded for events in sors (SpO2) to non-invasively measure blood oxygen levels.…,,
Research projects_PGE4_PGE5_chunk_51.txt,"The benchmarking study will compare FutureGAN’s performance to other models, analyzing its advantages in terms of robustness and applicability in real-world scenarios. This study contributes to advancing predictive modeling for human activity forecasting.…",,
fneur-12-690404_chunk_105.txt,Due to wasnotconsideredarequirementforaforecastingdevice(105).…,,
Dissertation_Boettcher_Sebastian (1)_chunk_2050.txt,"[230] JonasMunchNielsen,IvanC.Zibrandtsen,PaoloMasulli,TorbenLykkeSørensen,TobiasS.Andersen, etal.“Towardsawearablemulti-modalseizuredetectionsysteminepilepsy:Apilotstudy”. In:ClinicalNeurophysiology136(Apr.2022),pp.40–48.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1216.txt,"As hypothesized in previous literature [331], the findings presented here reinforce the idea that the combination of multiple biosignals, such as post-ictal ACC silence and EDA, could increase the possibility of identifying seizures, and likewise PWEs potentially carrying ahigherlikelihoodofseizure-relatedmortality.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1779.txt,57 3.4 High-LevelOverviewoftheDataCollectionPipeline . . . . . . . . . . . . . . 59 3.5 ExampleofTimestampDriftCorrection . . . . . . . . . . . . . . . . . . . . . . 61 4.1 OverlayofRecurrencePlotFeaturesDuringSeizures . . . . . . . . . . . . . .…,,
ijerph-18-05780-v3_chunk_372.txt,";Zhang,A.Anovelchannel-awareattentionframeworkformulti-channelEEG seizuredetectionviamulti-viewdeeplearning.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_170.txt,"Moreover, even under monitored conditions, someseizurescannotbeassociatedwithadefinedseizuretypecategory[27].…",,
Dissertation_Boettcher_Sebastian (1)_chunk_342.txt,"DetectionofFocalOnsetSeizures: Whiledetectingmajorconvulsiveseizureswaspossible withrobustperformances,focalseizureswithlessconvulsivemotoronsetsoftenmani- fest in more moderate or arbitrary ways. Böttcher et al.…",,
682772_chunk_184.txt,"However, due to the dataset’s current size, dedicated 2009. classification models cannot be trained for these concepts yet.…",,
ijerph-18-05780-v3_chunk_4.txt,"7 InstituteforComputationalHealthSciences,SchoolofMedicine,UniversityofCalifornia, SanFrancisco,CA94143,USA;Maryam.Panahiazar@ucsf.edu (cid:1)(cid:2)(cid:3)(cid:1)(cid:4)(cid:5)(cid:6)(cid:7)(cid:8)(cid:1) 8 FacultyofElectricalEngineering,GonabadBranch,IslamicAzadUniversity,Gonabad6518115743,Iran; (cid:1)(cid:2)(cid:3)(cid:4)(cid:5)(cid:6)(cid:7) assefzare@gmail.com 9 FacultyofElectricalandComputerEngineering,K.N.ToosiUniversityofTechnology, Citation: Shoeibi,A.;Khodatars,M.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1805.txt,"“Prevalenceandincidenceofepilepsy”.In:Neurology88.3(Jan.2017),pp.296–303. doi:10.1212/WNL.0000000000003509(cit.onp.4). [18] OlafurSveinsson,TomasAndersson,SofiaCarlsson,andTorbjörnTomson.“TheincidenceofSUDEP”.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_2131.txt,"“Seizuredetectionwatchimprovesqualityoflifeforadolescentsandtheirfamilies”. In:Epilepsy&Behavior 98(Sept.2019),pp.188–194.doi:10.1016/j.yebeh.2019.07.028 (cit.onp.52).…",,
Epilepsia - 2021 - Tang - Seizure detection using wearable sensors and machine learning  Setting a benchmark_chunk_133.txt,"For all three sensors, the average performance of the generalized ML model for all seizure types is better than the performance of the specific ML model for individual seizure types data of all seizure types, but the results show the contrary.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1577.txt,"These focalseizureshaveamultitudeofpossiblephysicalandpsychologicalmanifestationsthatcan occur in sequence or in parallel, be repeated, or not occur at all, in a single seizure.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1476.txt,"The resulting model was then tested on the remaining participantdata,standardizedusingthepreviouslystorednormalizationparametersfromthe training step.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1907.txt,"In:Sensors22.9(Apr.2022),p.3318.doi:10.3390/s22093318(cit.onpp.21,104). [108] VaidehiNaganur,ShobiSivathamboo,ZhibinChen,ShitanshuKusmakar,AnaAntonic-Baker,etal.…",,
cureus-0016-00000057037_chunk_153.txt,"Development of Closed-Loop Systems for Personalized Intervention Developing closed-loop systems for personalized intervention in healthcare stands at the forefront of cutting-edge research, holding immense promise for improving patient outcomes and treatment efficacy.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1057.txt,"All the features are shown as listed in the Features section (1: magnitude of accelerometry, 2: zero crossing rate of accelerometry, 3: recurrence plot features of accelerometry, and 4: electrodermal activity features).…",,
Dissertation_Boettcher_Sebastian (1)_chunk_851.txt,"AstatusLEDatthefrontofthedevice notifies the user of the current data acquisition mode as well as a low battery, a full internal storage, or other potential issues.…",,
fneur-12-690404_chunk_121.txt,contribute to a stronger forecast of seizure likelihood than any individual signal. There are many data sources that are readily available and have been shown to be associated with seizure Patterns and Rhythms in Seizure likelihood.…,,
ijerph-18-05780-v3_chunk_374.txt,";Takahashi,H.Autoencodingoflong-termscalpelectroencephalogram todetectepilepticseizurefordiagnosissupportsystem.Comput.Biol.Med.2019,110,227–233. [CrossRef] 121. Yuan,Y.;Xun,G.;Jia,K.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1994.txt,"In:ActaPhysiologica210.3(Mar.2014),pp.498–507.doi:10.1111/apha.12231(cit.onp.31). [184] JanA.J.StolwijkandJamesD.Hardy.“ControlofBodyTemperature”.In:ComprehensivePhysiology. Wiley,Dec.1977,pp.45–68.doi:10.1002/cphy.cp090104(cit.onp.32).…",,
682772_chunk_64.txt,"Epileptic-related [31]andcontinuallywearawrist-wornsensordevice(Fig.3),except events are highlighted in orange, while common human activities when charging was required.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1483.txt,"During the training of this model, the data were again first standardized using the z-score method, and those normalization parameters were thenappliedtotheincomingtestdata.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_559.txt,"While the authors give no furtherinformationontheseizurepathologyorpotentialictalmovements,theapplicationof wearableEEGsuggeststhatmostseizureswouldnothavehadprevalentmotorfeaturesdueto the motion artifacts they would have caused in the signal.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1246.txt,High- amplitudeandhigh-frequencymovementsarerepresentedinaccelerometry(ACC)signalsas oscillationsinallthreeaxeswiththeselfsamecharacteristics.…,,
cureus-0016-00000057037_chunk_200.txt,"What is wearable technology? examples of wearables. (2023). Accessed: March 13, 2024: https://builtin.com/wearables. 10. Wearable digital health technology for epilepsy. (2024).…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1145.txt,"Early intervention by a nurse (during the seizure or within the first 5s after seizure termination),earlyadministrationofoxygen(withoxygenmaskduringtheseizureorwithin thefirst5safterseizuretermination),andpronepositionatseizureendwerealsoannotated.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1929.txt,"[127] LeventeHadady,PéterKlivényi,DánielFabó,andSándorBeniczky. “Real-worlduserexperiencewithseizuredetectionwearabledevicesinthehomeenvironment”. In:EpilepsiaDecember2021(Feb.2022),pp.1–6.doi:10.1111/epi.17189(cit.onp.26).…",,
cureus-0016-00000057037_chunk_199.txt,"Accessed: March 13, 2024: https://www.investopedia.com/terms/w/wearable-technology.asp. 8. Wearables, wearable technology & devices. (2023). Accessed: March 13, 2024: https://www.happiestminds.com/insights/wearable-technology/. 9.…",,
open-dataseizure_chunk_15.txt,"Access to these resources is expected to fostercollaborativeefforts,ultimatelycontributingtotheestablish- The electroencephalogram (EEG) represents the diagnostic gold mentofanon-electroencephalogramgoldstandardandadvancing standard modality for capturing seizures within hospital settings, thefieldofseizuredetection.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_518.txt,"[225] work withawrist-wornwearabledevice(thesameasOnoratietal. [223,224])torecordACC,EDA, and blood volume pulse (BVP) data, using different combinations of features from these sig- nals to train convolutional neural network models.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_4.txt,"DabeiwerdenEpilepsiepatienteneinigeTagelangüberwachtwährendÄrztemit verschiedenen Mitteln Anfälle auslösen, in der Hoffnung, genügend Informationen für eine präziseDiagnoseundBehandlungzuerhalten.…",,
cureus-0016-00000057037_chunk_50.txt,"Wearable devices represent a paradigm shift in epilepsy management, significantly advancing patient safety and well-being through real-time monitoring, predictive capabilities, and enhanced alarm mechanisms [11].…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1284.txt,"EXPLORATORYANALYSISOFFOCALMOTORSEIZURES 95 5.1 Exploratory Analysis of Focal Motor Seizures [106]⇒Böttcher,Sebastian,etal.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_54.txt,A further study investigates the utilityofwearablebiosignaldatatodetectandgaugethisperiodbasedonaheuristicdetection using accelerometry signals.…,,
Dissertation_Boettcher_Sebastian (1)_chunk_378.txt,"Nevertheless, ambulatory vEEG monitoring is limited to the patient’s home, requir- ingwearabledevicesforcontinuousmonitoring,forexample,whiletravelling[100].…",,
Dissertation_Boettcher_Sebastian (1)_chunk_768.txt,"Charging the battery takes time (typicallyhours),andevenifaseconddeviceisusedtoreplacetheonewithanemptybattery, thiscreatesasmallbutnoticeablegapintherecording. Anothercommonsourceofdatalossisconnectionproblemswithwirelessdatastreaming.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1087.txt,"A possible explanation for the unusual EDA signal during this seizure could be that the EDA electrodes lost adequate contact with the skin, and it was not fully re-established after theseizure.…",,
cureus-0016-00000057037_chunk_132.txt,"These security measures can help mitigate the risks of data breaches and unauthorized access, thus bolstering user trust and confidence in wearable technology [42].…",,
cureus-0016-00000057037_chunk_104.txt,"Certain brands, such as Apple Watch, Fitbit, and Garmin, tend to perform well in heart rate measurement, although differences in accuracy may exist between device brands [33,34].…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1471.txt,"Firstly, a subset of participants with at least three focal motor seizures recorded was iso- lated,andthedetectionmodelwasevaluated perparticipantinaparameter-optimizedleave- one-seizure-out(LOSO)cross-validation.…",,
open-dataseizure_chunk_136.txt,"The toolkit can be User Tools directory. To access the OSDB, users are required to used to visualise the models learning rate by plotting accuracy and clonetheOSTKrepositoryfromtheofficialOSDGitHubRepository.…",,
fneur-12-690404_chunk_250.txt,"Forecasting cycles of seizure likelihood. Epilepsia. (2020) 61:776– T, et al. Epileptic seizure prediction using big data and 6.doi:10.1101/2019.12.19.19015453 deep learning: toward a mobile system. EBioMedicine. (2018) 117.…",,
ijerph-18-05780-v3_chunk_112.txt,Theideaofdetecting epileptic seizures on the sEEG signal plots was examined by Emami et al. [61].…,,
Dissertation_Boettcher_Sebastian (1)_chunk_6.txt,"Darüber hinaus haben sich die handschriftlichen Tagebücher, die manche Patienten führen, als unzuverlässig erwiesen, dasiedieZahlderAnfälleinderRegelstarkunterbewerten.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1296.txt,"Concluding, anoutlookonthedevelopmentofthedetectionpipelineisgiven.96 CHAPTER5.…",,
Epilepsia - 2021 - Tang - Seizure detection using wearable sensors and machine learning  Setting a benchmark_chunk_48.txt,S1b). Figure 1A shows the distribution of start timing errors Convolutional Layer 1 is followed by Rectified Linear Unit observed in our study; absolute errors follow approximately (ReLU) and dropout operations.…,,
fneur-12-690404_chunk_92.txt,"Without accurate timing information, errors can occur betweendatasources,creatingnoisyrepositories,andinaccurate FORECASTING SEIZURE LIKELIHOOD forecasts.Removingdifferencesbetweendatasourcesminimizes barrierstointegratingheterogeneousdatastreamsandgivesthe People with epilepsy consistently rate the apparent bestopportunityforimprovedcare.…",,
Epilepsia - 2021 - Tang - Seizure detection using wearable sensors and machine learning  Setting a benchmark_chunk_159.txt,"To account for these short- complement the detection of nonconvulsive seizures, which comings, we ran a stepwise quality check process (Figure are harder to monitor and detect with non-E EG devices.8 S2).…",,
fneur-12-690404_chunk_300.txt,An Smart Phones additional 500mg Sodium Valproate was given in the evening andbeganwearingawrist-wornaccelerometrydevicetodetect Smart phones are not strictly wearable but most wearable nocturnal seizures in the home.…,,
open-dataseizure_chunk_10.txt,Despite home environments.…,,
1-s2.0-S1525505023004055-main_chunk_31.txt,"gave1,750studies,ofwhichonly28werephases2–4.High-level evidence(phases3and4)wasonlyavailableforthedetectionof tonic-clonicseizuresusingwearabledevicesbasedonaccelerome- 2.Methods try,surfaceelectromyography(EMG),oramultimodaldevicecom- bining accelerometry and heart rate (Table-1).…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1338.txt,Table 5.1 gives a brief overview of the main characteristics for the three selected patients. The following evaluation highlights the ACC and EDA data from the Empatica E4 device.…,,
Dissertation_Boettcher_Sebastian (1)_chunk_1343.txt,"Morespecifically,theresultingtablesoffeatureswillhavevaluesatthesame timepointsforallmodalitiesandallwindowsizes,allowingthefeaturedatatobeconcatenated into one table for model training. Figure 5.2 shows a graphical representation of this mixed featureset.…",,
ijerph-18-05780-v3_chunk_78.txt,"Figure5showsthe numberoftimeseachdatasetemployedepilepticseizuresdetectionusingDLtechniques.Int.J.Environ.Res.PublicHealth2021,18,5780 7of33 ItcanbeobservedthattheBonndatasetismostwidelyusedforautomateddetectionof seizureusingDLmethods.…",,
Epilepsia - 2021 - Tang - Seizure detection using wearable sensors and machine learning  Setting a benchmark_chunk_178.txt,"Neurophysiology Society, on the American Board of Clinical Neurophysiology, as founder and consortium principal in- ORCID vestigator of pSERG (Pediatric Status Epilepticus Research Jianbin Tang https://orcid.org/0000-0001-5440-0796 Group), as an associate editor for Wyllie's Treatment of Rima El Atrache https://orcid.org/0000-0002-5600-1120 Epilepsy 6th and 7th editions, and as a member of the Shuang Yu https://orcid.org/0000-0001-7428-2600 NORSE Institute, PACS1 Foundation, and CCEMRC.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1277.txt,"Other focal seizure types, particularly those without any movements, require separate analysis and potentially the use of other combinations of biosignals.…",,
fneur-12-690404_chunk_170.txt,"BaudMO,KleenJK,MirroEA,AndrechakJC,King-StephansD,ChangEF, analysisandcomparisontopatientdiary.AnnClinTranslNeurol. (2021) etal.Multi-dayrhythmsmodulateseizureriskinepilepsy.NatCommun.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_725.txt,"Becausethedevicesare programmedtosynchronizethemselvestotheclockofthecompanionAndroiddevicewhen- ever they are first connected via Bluetooth, it is only necessary to synchronize the Android devices to the vEEG time base, which can be done easily via a network connection.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1996.txt,"[186] SebastianPollandtandThomasP.Bleck.“Thermoregulationinepilepsy”. In:HandbookofClinicalNeurology.Vol.157.2018,pp.737–747. doi:10.1016/B978-0-444-64074-1.00045-8(cit.onp.32). [187] HermannStefan,MichaelFeichtinger,andAndrewBlack.…",,
ijerph-18-05780-v3_chunk_389.txt,"Thodoroff,P.;Pineau,J.;Lim,A.Learningrobustfeaturesusingdeeplearningforautomaticseizuredetection. Mach. Learn. Healthc.Conf.2016,56,178–190. 134. Liang,W.;Pei,H.;Cai,Q.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_2006.txt,"In:HealthEducationJournal73.5(Sept.2014),pp.610–623.doi:10.1177/0017896912472328 (cit.onp.32).…",,
Survey on Non-EEG seizure detection (4)_chunk_2.txt,"notifying designated contacts. Embrace Utilizes electrodermal activity and Sends instant alerts to caregivers via 2 motion sensors to detect connected smartphones, indicating convulsive seizures. potential convulsive seizures.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_2079.txt,"“Crowdsourcingreproducibleseizureforecastinginhumanandcanineepilepsy.” In:Brain:ajournalofneurology139.Pt6(June2016),pp.1713–22.doi:10.1093/brain/aww045 (cit.onpp.39,56). [255] DonaE.Cragar,DavidTRBerry,TouficA.Fakhoury,JeanE.Cibula,andFrederickA.Schmitt.…",,
682772_chunk_156.txt,"These metrics signify that 86% of positive stances.However,7instancesweremisclassifiedas”OtherSeizure,” predictions were correct, while the recall indicates that 23% of true 7as”Aura/focal”and18as”Atonic/fall”.Furthermore,14instances instancesofc 21 wereincorrectlyclassified.Forc 2 (Aura),themodel were incorrectly labelled as common human movements, with 9 demonstratedaprecisionof0.75,indicatingthat75%oftheinstances instances labelled as ”Sleeping” and 5 as ”Other”.…",,
open-dataseizure_chunk_50.txt,"This study introduces the Open Seizure Database (OSDB) and Additionally, non-EEG literature often demonstrates high accuracy Open Seizure Toolkit (OSTK) as novel contributions to the field of scores but is accompanied by a significant occurrence of false non-EEGseizuredetection[28].Developedincollaborationbetween positives.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_911.txt,. . . . . . . . . . . . . . . . . . 90 6364 CHAPTER4.…,,
Dissertation_Boettcher_Sebastian (1)_chunk_1507.txt,"Thiswasperformedtoaccountforsomeoftheuncertaintyrelatedto seizure manifestations, as well as the in-hospital setting providing a certain degree of nurse intervention after a seizure.…",,
ijerph-18-05780-v3_chunk_6.txt,"; 11 SystemAdministratoratDibrugarhUniversity,Assam786004,India;sadiq@dibru.ac.in Hosseini-Nejad,H.…",,
fneur-12-690404_chunk_60.txt,"(range 6–24%) of data recorded from wearables in free-living Benchtopdevicesareinnovativesensorsunderdevelopmentandnotavailable environmentsmaybemissingduetoacombinationoftechnical commercially.EEG,electroencephalography;ACC,accelerometry;PPG, photoplethysmography;EKG,electrocardiography;EMG,electromyography; and human factors (82).…",,
fneur-12-690404_chunk_290.txt,"Signals: photoplethysmography, O2 saturation, skin capabilities,andbodysizes.Particularcareshouldbegivento testingPPGsensorsonavarietyofskinpigments.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_250.txt,This often requires many cycles of the classification-reward mechanicandmaybeconstrainedbytimeandspacerequirementsinareal-worldappli- cation.…,,
Dissertation_Boettcher_Sebastian (1)_chunk_356.txt,"Wearables on the other hand are much less burdensome, but still lack in seizure detection performance. Further, patients’ and caregivers’needsshouldbetakenintoaccountwhendevelopingwearableseizuremonitoring technologies.…",,
ijerph-18-05780-v3_chunk_97.txt,"A.2DConvolutionalNeuralNetworks(2D-CNNs) Nowadays, deep 2D networks are used for various medical applications such as diagnosisofCOVID-19inCTandX-ray[46,47],andautismspectrumdisordersfromMRI modalities[48]. First,in2012,Krizovskyetal.…",,
cureus-0016-00000057037_chunk_109.txt,"Although devices like the Apple Watch and Garmin smartwatches demonstrate better accuracy than other popular smartwatches, they have yet to undergo thorough validation [34].…",,
